3696971991,inquire,22,customer_id,"{\"action\": {\"txn_amt\": 0.0, \"txn_fee_amt\": 0.0, \"trans_type\": \"trans_out\"}, \"object\": {\"target_bank_code\": \"Cathay\", \"target_acct_nbr\": \"HRUOHZYSBWDDDJWEGQNY\"}, \"channel\": {\"address_zipcode\": 65281, \"machine_bank_code\": \"Cathay\"}}",RGDFIBSAHTCBPNBBBJIA,ATM,FKMSREHVCTQIBBVWBHMA,saving_acct,atm
3696971991,inquire,47,customer_id,"{\"action\": {\"txn_amt\": 0.0, \"txn_fee_amt\": 0.0, \"trans_type\": \"trans_out\"}, \"object\": {\"target_bank_code\": \"Cathay\", \"target_acct_nbr\": \"HRUOHZYSBWDDDJWEGQNY\"}, \"channel\": {\"address_zipcode\": 65281, \"machine_bank_code\": \"Cathay\"}}",RGDFIBSAHTCBPNBBBJIA,ATM,FKMSREHVCTQIBBVWBHMA,saving_acct,atm
3696975806,transfer,1,customer_id,"{\"action\": {\"txn_amt\": 433.06869901965894, \"txn_fee_amt\": 15.0, \"trans_type\": \"trans_in\"}, \"object\": {\"target_bank_code\": \"Cathay\", \"target_acct_nbr\": \"LPQHRLYRWGHYPBFKXUAM\"}, \"channel\": {\"address_zipcode\": 67341, \"machine_bank_code\": \"Cathay\"}}",LCKBFYSIBEVYGHJYOQYG,ATM,HLRIFRYMQHJLBISJBAOJ,saving_acct,atm
3696975806,transfer,26,customer_id,"{\"action\": {\"txn_amt\": 433.06869901965894, \"txn_fee_amt\": 15.0, \"trans_type\": \"trans_in\"}, \"object\": {\"target_bank_code\": \"Cathay\", \"target_acct_nbr\": \"LPQHRLYRWGHYPBFKXUAM\"}, \"channel\": {\"address_zipcode\": 67341, \"machine_bank_code\": \"Cathay\"}}",LCKBFYSIBEVYGHJYOQYG,ATM,HLRIFRYMQHJLBISJBAOJ,saving_acct,atm
3696975997,transfer,10,customer_id,"{\"action\": {\"txn_amt\": 376.18400972959785, \"txn_fee_amt\": 15.0, \"trans_type\": \"trans_in\"}, \"object\": {\"target_bank_code\": \"B_bank\", \"target_acct_nbr\": \"CNYGJBSVAULLTVRTMMWU\"}, \"channel\": {\"address_zipcode\": 818121, \"machine_bank_code\": \"Cathay\"}}",SIIBJEEDSVBYRYHXGQPD,ATM,RDVKETANKTTDXOSXTZRX,saving_acct,atm
3696975997,transfer,35,customer_id,"{\"action\": {\"txn_amt\": 376.18400972959785, \"txn_fee_amt\": 15.0, \"trans_type\": \"trans_in\"}, \"object\": {\"target_bank_code\": \"B_bank\", \"target_acct_nbr\": \"CNYGJBSVAULLTVRTMMWU\"}, \"channel\": {\"address_zipcode\": 818121, \"machine_bank_code\": \"Cathay\"}}",SIIBJEEDSVBYRYHXGQPD,ATM,RDVKETANKTTDXOSXTZRX,saving_acct,atm
3696982310,withdraw,8,customer_id,"{\"action\": {\"txn_amt\": 1936.9849350311956, \"txn_fee_amt\": 15.0, \"trans_type\": \"trans_out\"}, \"object\": {\"target_bank_code\": \"Cathay\", \"target_acct_nbr\": \"ZDEFRWAZCYZESZDRMCIJ\"}, \"channel\": {\"address_zipcode\": 167691, \"machine_bank_code\": \"Cathay\"}}",GOPEPHVJJIIRLEKHYOZW,ATM,EYJXWWKPAUHMTZPJOONC,saving_acct,atm
3696982310,withdraw,33,customer_id,"{\"action\": {\"txn_amt\": 1936.9849350311956, \"txn_fee_amt\": 15.0, \"trans_type\": \"trans_out\"}, \"object\": {\"target_bank_code\": \"Cathay\", \"target_acct_nbr\": \"ZDEFRWAZCYZESZDRMCIJ\"}, \"channel\": {\"address_zipcode\": 167691, \"machine_bank_code\": \"Cathay\"}}",GOPEPHVJJIIRLEKHYOZW,ATM,EYJXWWKPAUHMTZPJOONC,saving_acct,atm
3696988344,inquire,17,customer_id,"{\"action\": {\"txn_amt\": 0.0, \"txn_fee_amt\": 0.0, \"trans_type\": \"trans_out\"}, \"object\": {\"target_bank_code\": \"Cathay\", \"target_acct_nbr\": \"TMYVZXCJZYZGOHRRAJWV\"}, \"channel\": {\"address_zipcode\": 205663, \"machine_bank_code\": \"Cathay\"}}",NUQFDKQKCVZGCSUAIAPH,ATM,WXADBZWIWVBKXPQZQQVX,saving_acct,atm
3696988344,inquire,42,customer_id,"{\"action\": {\"txn_amt\": 0.0, \"txn_fee_amt\": 0.0, \"trans_type\": \"trans_out\"}, \"object\": {\"target_bank_code\": \"Cathay\", \"target_acct_nbr\": \"TMYVZXCJZYZGOHRRAJWV\"}, \"channel\": {\"address_zipcode\": 205663, \"machine_bank_code\": \"Cathay\"}}",NUQFDKQKCVZGCSUAIAPH,ATM,WXADBZWIWVBKXPQZQQVX,saving_acct,atm
3696991657,withdraw,22,customer_id,"{\"action\": {\"txn_amt\": 224.30304196715585, \"txn_fee_amt\": 15.0, \"trans_type\": \"trans_out\"}, \"object\": {\"target_bank_code\": \"C_bank\", \"target_acct_nbr\": \"QMBGOIXVUOMDQOVIUWFB\"}, \"channel\": {\"address_zipcode\": 869557, \"machine_bank_code\": \"Cathay\"}}",JGWUHNDNXXDNTGIHZVZE,ATM,KTDFQIRBWENUOTWTLGDP,saving_acct,atm
3696991657,withdraw,47,customer_id,"{\"action\": {\"txn_amt\": 224.30304196715585, \"txn_fee_amt\": 15.0, \"trans_type\": \"trans_out\"}, \"object\": {\"target_bank_code\": \"C_bank\", \"target_acct_nbr\": \"QMBGOIXVUOMDQOVIUWFB\"}, \"channel\": {\"address_zipcode\": 869557, \"machine_bank_code\": \"Cathay\"}}",JGWUHNDNXXDNTGIHZVZE,ATM,KTDFQIRBWENUOTWTLGDP,saving_acct,atm
3696994785,inquire,1,customer_id,"{\"action\": {\"txn_amt\": 0.0, \"txn_fee_amt\": 0.0, \"trans_type\": \"trans_out\"}, \"object\": {\"target_bank_code\": \"A_bank\", \"target_acct_nbr\": \"RPMKEUXSPXFSDRUJETLU\"}, \"channel\": {\"address_zipcode\": 756031, \"machine_bank_code\": \"Cathay\"}}",MHTMTBTZZJDYEEIYSRUX,ATM,DKWQZKFGBNGTRWLCMOQT,saving_acct,atm
3696994785,inquire,26,customer_id,"{\"action\": {\"txn_amt\": 0.0, \"txn_fee_amt\": 0.0, \"trans_type\": \"trans_out\"}, \"object\": {\"target_bank_code\": \"A_bank\", \"target_acct_nbr\": \"RPMKEUXSPXFSDRUJETLU\"}, \"channel\": {\"address_zipcode\": 756031, \"machine_bank_code\": \"Cathay\"}}",MHTMTBTZZJDYEEIYSRUX,ATM,DKWQZKFGBNGTRWLCMOQT,saving_acct,atm
3696998490,inquire,8,customer_id,"{\"action\": {\"txn_amt\": 0.0, \"txn_fee_amt\": 0.0, \"trans_type\": \"trans_out\"}, \"object\": {\"target_bank_code\": \"Cathay\", \"target_acct_nbr\": \"YKCPYKHZXXXZYOGTGKBZ\"}, \"channel\": {\"address_zipcode\": 101443, \"machine_bank_code\": \"Cathay\"}}",ENGABIMRRRXQTBCXSXLQ,ATM,LGEOLXSXBSHJVKEDRWJH,saving_acct,atm
