customer_id,8,transfer,3698319879,saving_acct,AEJRGJALKNBZYOMRSUVF,ATM,DZXPFUWUSJAOINIEAGKC,"{\"action\": {\"txn_amt\": 4863.2107765218725, \"txn_fee_amt\": 15.0, \"trans_type\": \"trans_in\"}, \"object\": {\"target_bank_code\": \"Cathay\", \"target_acct_nbr\": \"RXBQVVYUJJTOPMKFILRN\"}, \"channel\": {\"address_zipcode\": 742183, \"machine_bank_code\": \"Cathay\"}}",atm,3696969600
customer_id,33,transfer,3698319879,saving_acct,AEJRGJALKNBZYOMRSUVF,ATM,DZXPFUWUSJAOINIEAGKC,"{\"action\": {\"txn_amt\": 4863.2107765218725, \"txn_fee_amt\": 15.0, \"trans_type\": \"trans_in\"}, \"object\": {\"target_bank_code\": \"Cathay\", \"target_acct_nbr\": \"RXBQVVYUJJTOPMKFILRN\"}, \"channel\": {\"address_zipcode\": 742183, \"machine_bank_code\": \"Cathay\"}}",atm,3696969600
customer_id,20,transfer,3698319967,saving_acct,DOHDYFAFWOXENZAXNAIN,ATM,DKLVLUMBYFXYDYASIBFY,"{\"action\": {\"txn_amt\": 938.4455274792274, \"txn_fee_amt\": 15.0, \"trans_type\": \"trans_in\"}, \"object\": {\"target_bank_code\": \"A_bank\", \"target_acct_nbr\": \"FCYLGICIZROIYDCZFHFB\"}, \"channel\": {\"address_zipcode\": 97657, \"machine_bank_code\": \"Cathay\"}}",atm,3696969600
customer_id,45,transfer,3698319967,saving_acct,DOHDYFAFWOXENZAXNAIN,ATM,DKLVLUMBYFXYDYASIBFY,"{\"action\": {\"txn_amt\": 938.4455274792274, \"txn_fee_amt\": 15.0, \"trans_type\": \"trans_in\"}, \"object\": {\"target_bank_code\": \"A_bank\", \"target_acct_nbr\": \"FCYLGICIZROIYDCZFHFB\"}, \"channel\": {\"address_zipcode\": 97657, \"machine_bank_code\": \"Cathay\"}}",atm,3696969600
customer_id,12,inquire,3698323518,saving_acct,MQVFIZOYLTEIAGDSNCQJ,ATM,RMDEADQGNSWFTCYXDAWD,"{\"action\": {\"txn_amt\": 0.0, \"txn_fee_amt\": 0.0, \"trans_type\": \"trans_out\"}, \"object\": {\"target_bank_code\": \"Cathay\", \"target_acct_nbr\": \"CWXRGOLFEIALOIYRNTUO\"}, \"channel\": {\"address_zipcode\": 194923, \"machine_bank_code\": \"Cathay\"}}",atm,3696969600
customer_id,37,inquire,3698323518,saving_acct,MQVFIZOYLTEIAGDSNCQJ,ATM,RMDEADQGNSWFTCYXDAWD,"{\"action\": {\"txn_amt\": 0.0, \"txn_fee_amt\": 0.0, \"trans_type\": \"trans_out\"}, \"object\": {\"target_bank_code\": \"Cathay\", \"target_acct_nbr\": \"CWXRGOLFEIALOIYRNTUO\"}, \"channel\": {\"address_zipcode\": 194923, \"machine_bank_code\": \"Cathay\"}}",atm,3696969600
customer_id,24,withdraw,3698324848,saving_acct,UVBZPJJTHRVMSDEMLFOL,ATM,UWSIVTNVOKUNJFSAOBLO,"{\"action\": {\"txn_amt\": 288.97108414624404, \"txn_fee_amt\": 15.0, \"trans_type\": \"trans_out\"}, \"object\": {\"target_bank_code\": \"Cathay\", \"target_acct_nbr\": \"XABWCYIUPDQSNAQZIBZG\"}, \"channel\": {\"address_zipcode\": 69961, \"machine_bank_code\": \"Cathay\"}}",atm,3696969600
customer_id,49,withdraw,3698324848,saving_acct,UVBZPJJTHRVMSDEMLFOL,ATM,UWSIVTNVOKUNJFSAOBLO,"{\"action\": {\"txn_amt\": 288.97108414624404, \"txn_fee_amt\": 15.0, \"trans_type\": \"trans_out\"}, \"object\": {\"target_bank_code\": \"Cathay\", \"target_acct_nbr\": \"XABWCYIUPDQSNAQZIBZG\"}, \"channel\": {\"address_zipcode\": 69961, \"machine_bank_code\": \"Cathay\"}}",atm,3696969600
customer_id,16,withdraw,3698329348,saving_acct,YISJPDAZNZTOTUMTENAJ,ATM,CRLYAKGHLCUUJZJIVQLM,"{\"action\": {\"txn_amt\": 1808.2067202160722, \"txn_fee_amt\": 15.0, \"trans_type\": \"trans_out\"}, \"object\": {\"target_bank_code\": \"C_bank\", \"target_acct_nbr\": \"NNRQTKYUEOVQWWFZOZSN\"}, \"channel\": {\"address_zipcode\": 33307, \"machine_bank_code\": \"A_bank\"}}",atm,3696969600
customer_id,41,withdraw,3698329348,saving_acct,YISJPDAZNZTOTUMTENAJ,ATM,CRLYAKGHLCUUJZJIVQLM,"{\"action\": {\"txn_amt\": 1808.2067202160722, \"txn_fee_amt\": 15.0, \"trans_type\": \"trans_out\"}, \"object\": {\"target_bank_code\": \"C_bank\", \"target_acct_nbr\": \"NNRQTKYUEOVQWWFZOZSN\"}, \"channel\": {\"address_zipcode\": 33307, \"machine_bank_code\": \"A_bank\"}}",atm,3696969600
