customer_id,5,withdraw,3698754124,saving_acct,WRAZRHBLCJGCBMGQRVSI,ATM,NEFVQJBYNJOUKDCELXWX,"{\"action\": {\"txn_amt\": 292.78735346688046, \"txn_fee_amt\": 15.0, \"trans_type\": \"trans_out\"}, \"object\": {\"target_bank_code\": \"Cathay\", \"target_acct_nbr\": \"XRKURUQLBPVEXSJQUQZY\"}, \"channel\": {\"address_zipcode\": 916807, \"machine_bank_code\": \"B_bank\"}}",atm,3696969600
customer_id,30,withdraw,3698754124,saving_acct,WRAZRHBLCJGCBMGQRVSI,ATM,NEFVQJBYNJOUKDCELXWX,"{\"action\": {\"txn_amt\": 292.78735346688046, \"txn_fee_amt\": 15.0, \"trans_type\": \"trans_out\"}, \"object\": {\"target_bank_code\": \"Cathay\", \"target_acct_nbr\": \"XRKURUQLBPVEXSJQUQZY\"}, \"channel\": {\"address_zipcode\": 916807, \"machine_bank_code\": \"B_bank\"}}",atm,3696969600
customer_id,22,transfer,3698759029,saving_acct,HHWBVMBMRIQYWHRBKTXX,ATM,ZLQKGJNVWAQMNPUTTNNW,"{\"action\": {\"txn_amt\": 583.6927740148473, \"txn_fee_amt\": 15.0, \"trans_type\": \"trans_in\"}, \"object\": {\"target_bank_code\": \"C_bank\", \"target_acct_nbr\": \"VLAFVBYHBJWJRNFHUGLG\"}, \"channel\": {\"address_zipcode\": 30451, \"machine_bank_code\": \"C_bank\"}}",atm,3696969600
customer_id,47,transfer,3698759029,saving_acct,HHWBVMBMRIQYWHRBKTXX,ATM,ZLQKGJNVWAQMNPUTTNNW,"{\"action\": {\"txn_amt\": 583.6927740148473, \"txn_fee_amt\": 15.0, \"trans_type\": \"trans_in\"}, \"object\": {\"target_bank_code\": \"C_bank\", \"target_acct_nbr\": \"VLAFVBYHBJWJRNFHUGLG\"}, \"channel\": {\"address_zipcode\": 30451, \"machine_bank_code\": \"C_bank\"}}",atm,3696969600
customer_id,17,withdraw,3698762801,saving_acct,ALTPVBCDJVYEFOGCUZRB,ATM,ZORKRMILJJYLGRQZOBCM,"{\"action\": {\"txn_amt\": 1088.5123256589886, \"txn_fee_amt\": 15.0, \"trans_type\": \"trans_out\"}, \"object\": {\"target_bank_code\": \"Cathay\", \"target_acct_nbr\": \"XAFWCDCWWLGJZTDGZMCH\"}, \"channel\": {\"address_zipcode\": 177663, \"machine_bank_code\": \"Cathay\"}}",atm,3696969600
customer_id,42,withdraw,3698762801,saving_acct,ALTPVBCDJVYEFOGCUZRB,ATM,ZORKRMILJJYLGRQZOBCM,"{\"action\": {\"txn_amt\": 1088.5123256589886, \"txn_fee_amt\": 15.0, \"trans_type\": \"trans_out\"}, \"object\": {\"target_bank_code\": \"Cathay\", \"target_acct_nbr\": \"XAFWCDCWWLGJZTDGZMCH\"}, \"channel\": {\"address_zipcode\": 177663, \"machine_bank_code\": \"Cathay\"}}",atm,3696969600
customer_id,8,transfer,3698764983,saving_acct,FBYOAEJWGDMJWYMOAATC,ATM,KPRZYSCGUVXVDBJSCPCS,"{\"action\": {\"txn_amt\": 29.71779623302144, \"txn_fee_amt\": 15.0, \"trans_type\": \"trans_in\"}, \"object\": {\"target_bank_code\": \"A_bank\", \"target_acct_nbr\": \"IXNLQZWZVSLPZUNXGAVI\"}, \"channel\": {\"address_zipcode\": 20881, \"machine_bank_code\": \"A_bank\"}}",atm,3696969600
customer_id,33,transfer,3698764983,saving_acct,FBYOAEJWGDMJWYMOAATC,ATM,KPRZYSCGUVXVDBJSCPCS,"{\"action\": {\"txn_amt\": 29.71779623302144, \"txn_fee_amt\": 15.0, \"trans_type\": \"trans_in\"}, \"object\": {\"target_bank_code\": \"A_bank\", \"target_acct_nbr\": \"IXNLQZWZVSLPZUNXGAVI\"}, \"channel\": {\"address_zipcode\": 20881, \"machine_bank_code\": \"A_bank\"}}",atm,3696969600
customer_id,1,transfer,3698768020,saving_acct,JYGBOZYGIEAUHXCGSJWE,ATM,ODAJAGWYTMYCFACBGOHJ,"{\"action\": {\"txn_amt\": 1704.9527662310418, \"txn_fee_amt\": 15.0, \"trans_type\": \"trans_in\"}, \"object\": {\"target_bank_code\": \"C_bank\", \"target_acct_nbr\": \"CIYBWVRMFPOCCPGCDYMF\"}, \"channel\": {\"address_zipcode\": 871423, \"machine_bank_code\": \"Cathay\"}}",atm,3696969600
customer_id,26,transfer,3698768020,saving_acct,JYGBOZYGIEAUHXCGSJWE,ATM,ODAJAGWYTMYCFACBGOHJ,"{\"action\": {\"txn_amt\": 1704.9527662310418, \"txn_fee_amt\": 15.0, \"trans_type\": \"trans_in\"}, \"object\": {\"target_bank_code\": \"C_bank\", \"target_acct_nbr\": \"CIYBWVRMFPOCCPGCDYMF\"}, \"channel\": {\"address_zipcode\": 871423, \"machine_bank_code\": \"Cathay\"}}",atm,3696969600
